Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,COGS unit,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
849-09-3807,A,Yangon,Member,Female,Fashion accessories,88.34,84.81 $,7,30.919,649.299,2/18/2019,13:28,Cash,6.6
656-16-1063,B,Mandalay,Normal,Male,Sports and travel,46.42,44.56 $,3,6.963,146.223,1/4/2019,13:24,Credit card,4.4
587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,83.12 $,7,34.2265,718.7565,2/16/2019,17:30,Ewallet,4.9
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,24.54 $,6,8.766,184.086,1/1/2019,11:40,Ewallet,5.0
301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,16.43 $,7,6.685,140.385,1/15/2019,10:43,Cash,9.7
841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,63.76 $,6,22.773,478.233,3/9/2019,18:21,Cash,8.7
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,30.84 $,8,12.984,272.664,3/27/2019,13:48,Credit card,4.9
389-25-3394,C,Naypyitaw,Normal,Male,Electronic accessories,11.81,10.87 $,5,2.9525,62.0025,2/17/2019,18:06,Cash,9.4
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,49.46 $,3,8.3355,175.0455,1/8/2019,11:42,Credit card,5.9
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,70.24 $,4,15.106,317.226,3/19/2019,15:52,Ewallet,8.3
556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,19.98 $,1,1.148,24.108,1/30/2019,20:47,Cash,4.3
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,77.63 $,10,41.29,867.09,3/14/2019,14:41,Cash,5.0
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,9.47 $,8,4.072,85.512,3/30/2019,12:51,Credit card,9.5
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,26.76 $,1,1.5205,31.9305,2/22/2019,10:36,Credit card,8.4
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,79.11 $,1,4.395,92.295,2/5/2019,19:42,Ewallet,6.7
603-07-0961,C,Naypyitaw,Member,Male,Electronic accessories,74.79,65.07 $,5,18.6975,392.6475,1/10/2019,11:34,Cash,4.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,79.53 $,10,42.305,888.405,2/9/2019,18:58,Credit card,8.8
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,22.31 $,2,2.348,49.308,3/14/2019,11:21,Credit card,7.9
440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,31.95 $,7,13.0025,273.0525,2/8/2019,13:12,Credit card,7.7
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,18.99 $,9,9.711,203.931,3/14/2019,12:32,Cash,7.3
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,,15.73 $,4,3.616,75.936,1/14/2019,18:03,Credit card,9.5
868-52-7573,B,Mandalay,Normal,Female,Food and beverages,,93.71 $,5,24.9225,523.3725,1/14/2019,12:09,Cash,9.9
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,65.39 $,8,28.744,603.624,3/6/2019,15:07,Credit card,6.2
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,16.0 $,7,5.8345,122.5245,2/7/2019,11:36,Ewallet,7.4
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,,37.81 $,3,6.4455,135.3555,2/3/2019,11:46,Cash,9.3
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,28.69 $,8,12.08,253.68,3/3/2019,19:30,Ewallet,5.1
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,46.02 $,4,10.342,217.182,3/9/2019,13:53,Credit card,9.8
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,,38.18 $,4,8.3,174.3,3/12/2019,19:58,Credit card,8.2
150-89-8043,A,Yangon,Normal,Male,Sports and travel,44.65,41.97 $,3,6.6975,140.6475,2/14/2019,15:04,Cash,6.2
659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,49.69 $,7,19.992,419.832,1/12/2019,12:02,Credit card,6.5
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,13.52 $,5,3.675,77.175,3/24/2019,13:48,Ewallet,8.5
530-90-9855,A,Yangon,Member,Male,Home and lifestyle,47.59,40.93 $,8,19.036,399.756,1/1/2019,14:47,Cash,5.7
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,68.63 $,2,7.888,165.648,1/26/2019,16:04,Cash,9.1
200-40-6154,B,Mandalay,Member,Male,Home and lifestyle,65.91,62.61 $,6,19.773,415.233,2/9/2019,11:45,Cash,5.7
845-51-0542,B,Mandalay,Member,Male,Food and beverages,46.55,43.76 $,9,20.9475,439.8975,2/2/2019,15:34,Ewallet,6.4
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,17.93 $,8,8.34,175.14,3/3/2019,19:17,Cash,6.3
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,53.94 $,5,15.3225,321.7725,3/29/2019,14:28,Cash,7.0
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,46.33,41.23 $,7,16.2155,340.5255,3/3/2019,13:23,Credit card,7.4
